rows,System: System Name,Environment,Role,Fixed Asset: Fixed Asset  Name,Install Date,Service Start Date,Service End Date,Notes,OS Type,OS Version,Parent System,
1,att-1A-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
2,att-1B-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
3,att-1B-06-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
4,att-3B-05-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
5,att-3A-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
6,att-3B-05-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
7,att-3B-07-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
8,att-3A-05-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
9,att-3A-07-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
10,att-3A-05-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
11,att-1A-06-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
12,att-3B-03-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
13,att-3A-07-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
14,att-1B-03-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
15,att-1A-03-02,,,400HolgerWay,,,,,,,AT&TDataCenter,
16,att-3B-07-01,,,400HolgerWay,,,,,,,AT&TDataCenter,
17,rw-150-M2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
18,rw-152-M2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
19,rw-157-K1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
20,rw-150-K1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
21,rw-150-M1,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
22,rw-152-K2,,,1200StrikerAve,,,,,,,RagingWireDataCenter,
350,dbmonitor02-dc1,dc1,Oracle POC,P1705411,10/5/2012,10/5/2012,,,,,,
351,pdu-dc01-108-2/a,dc1,power,ADTG0000028,4/18/2013,4/18/2013,,,,,,
352,pdu-dc01-109-2/a,dc1,power,ADTG0000024,4/18/2013,4/18/2013,,,,,,
353,dc1-d3-prod-02-3,dc1,switch,FDO1608K0ED,4/4/2013,4/4/2013,,,,,,
354,pdu-dc01-109-1/a,dc1,power,ADTG0000021,4/18/2013,4/18/2013,,,,,,
355,pdu-dc01-109-1/b,dc1,power,KDTH0000133,4/18/2013,4/18/2013,,,,,,
356,smtp02-ext-dc1,dc1,smtp,A1-24820,4/1/2013,4/1/2013,,,,,,
357,dc1-xo-ttu,dc1,switch,FDO1609P0WG,4/12/2013,4/12/2013,,Test switch,,,,
358,ids-manager01-dc1,dc1,ids manager,A1-23838,9/19/2012,9/19/2012,,,,,,
359,ids01-dc1,dc1,ids,A1-23810,9/19/2012,9/19/2012,,,,,,
360,pdu-dc01-107-1/b,dc1,,ACBB0000931,8/30/2012,8/30/2012,,,,,,
361,pdu-dc01-107-1/a,dc1,,PCAN0003305,8/30/2012,8/30/2012,,,,,,
362,pdu-dc01-107-2/b,dc1,,ACBB0000936,8/30/2012,8/30/2012,,,,,,
363,pdu-dc01-107-2/a,dc1,,PCAN0003326,8/30/2012,8/30/2012,,,,,,
364,pdu-dc01-106-1/b,dc1,power,ACBB0000935,8/30/2012,8/30/2012,,,,,,
365,pdu-dc01-106-1/a,dc1,power,PCAN0003342,8/30/2012,8/30/2012,,,,,,
366,pdu-dc01-106-2/b,dc1,power,ACBB0000934,8/30/2012,8/30/2012,,,,,,
367,pdu-dc01-106-2/a,dc1,power,PCAN0003155,8/30/2012,8/30/2012,,,,,,
368,pdu-dc01-105-1/b,dc1,power,ACBB0000930,8/30/2012,8/30/2012,,,,,,
369,pdu-dc01-105-1/a,dc1,power,PCAN0003333,8/30/2012,8/30/2012,,,,,,
370,pdu-dc01-105-2/b,dc1,power,ACBB0000937,8/30/2012,8/30/2012,,,,,,
371,pdu-dc01-105-2/a,dc1,power,PCAN0003161,8/30/2012,8/30/2012,,,,,,
372,pdu-dc01-210-2/b,dc1,power,ACBB0000939,8/30/2012,8/30/2012,,,,,,
373,pdu-dc01-210-2/a,dc1,power,PCAN0003312,8/30/2012,8/30/2012,,,,,,
374,con-dc01-107-1,dc1,,520087987,8/30/2012,8/30/2012,,,,,,
375,con-dc01-105-1,dc1,console,520086860,8/30/2012,8/30/2012,,,,,,
376,con-dc01-210-1,dc1,console,520086901,8/30/2012,8/30/2012,,,,,,
377,dc1-d3-prod-12-4,dc1,tor switch,FDO1612R36X,8/30/2012,8/30/2012,,,,,,
378,dc1-d3-prod-12-3,dc1,tor switch,FDO1625R28P,8/30/2012,8/30/2012,,,,,,
379,dc1-d3-prod-12-2,dc1,tor switch,FDO1625P1B6,8/30/2012,8/30/2012,,,,,,
380,dc1-d3-prod-12-1,dc1,tor switch,FDO1625P1AV,8/30/2012,8/30/2012,,,,,,
381,mta40-dc1,dc1,mta,A1-23793,8/29/2012,8/29/2012,,,,,,
382,mta39-dc1,dc1,mta,A1-23792,8/29/2012,8/29/2012,,,,,,
383,mta38-dc1,dc1,mta,A1-23791,8/29/2012,8/29/2012,,,,,,
384,mta37-dc1,dc1,mta,A1-23790,8/29/2012,8/29/2012,,,,,,
385,mta36-dc1,dc1,mta,A1-23706,8/29/2012,8/29/2012,,,,,,
386,mta35-dc1,dc1,mta,A1-23705,8/29/2012,8/29/2012,,,,,,
387,mta34-dc1,dc1,mta,A1-23704,8/29/2012,8/29/2012,,,,,,
388,mta33-dc1,dc1,mta,A1-23703,8/29/2012,8/29/2012,,,,,,
389,dc1-d3-prod-02-4,dc1,switch,FDO1609K1K6,4/4/2013,4/4/2013,,,,,,
390,emcsw5-dc1,dc1,,BRCALM2519H01Z,5/31/2012,5/31/2012,,,,,,
391,nfs10-dc1,dc1,JBOD,A1-20813,5/28/2012,5/28/2012,,,Solaris,,,
392,emcsw6-dc1,dc1,,BRCALM2516H06S,5/31/2012,5/31/2012,,,,,,
393,nfs9-dc1,dc1,JBOD,A1-17539,5/28/2012,5/28/2012,,,Solaris,,,
394,con-dc01-106-1,dc1,console,520086857,8/30/2012,8/30/2012,,,,,,
395,dbrestore01-dc1,dc1,db backups,A1-16286,12/14/2011,12/14/2011,,,,,,
396,con-dc01-215-1,dc1,console,520000610,10/9/2012,10/9/2012,,,,,,
397,prodops02-dc1,dc1,admin,A1-21769,6/6/2012,6/6/2012,,,Centos,,,
398,files03-dc1,dc1,Files,A1-20578,1/2/2012,1/2/2012,,,,,,
399,dc1-d3-prod-06-7,dc1,TOR switch,FDO1637P1E7,1/11/2013,1/11/2013,,,,,,
400,files04-dc1,dc1,Files,A1-20580,1/2/2012,1/2/2012,,,,,,
401,pdu-dc01-211-2/a,dc1,6509 Core,ACMD0000388,3/20/2013,3/20/2013,,,,,,
402,dc1-d3-prod-10-2,dc1,,FDO1544P1QD,3/31/2012,3/31/2012,,,,,,
403,smtp02-int-dc1,dc1,SMTP int,P1703991,4/4/2012,4/4/2012,,,Centos,5.6,,
404,splunk-indexer01-dc1,dc1,splunk,A1-27610,6/6/2013,6/6/2013,,,Centos,,,
405,dc02-rsa-01,dc1,Security,HBX21Q1,4/25/2011,,,,,,,
406,dompc-mgmt-01,dc1,unmanaged oob switch,2H61S41,,,,,,,,
407,pdu-dc01-212-1/a,dc1,Switched PDU,PCAN0003938,4/23/2012,4/23/2012,,,,,,
408,dc1-d3-prod-10-7,dc1,,FDO1550P23D,3/15/2012,3/15/2012,,,,,,
409,dc1-d3-prod-10-8,dc1,,FDO1550W0RK,3/31/2012,3/31/2012,,,,,,
410,dc1-d3-prod-10-6,dc1,,FDO1550V25C,3/31/2012,3/31/2012,,,,,,
411,dc1-d3-prod-10-1,dc1,,FDO1545K0E4,3/31/2012,3/31/2012,,,,,,
412,smtp01-int-dc1,dc1,SMTP int,P1704263,4/4/2012,4/4/2012,,,Centos,5.6,,
413,pdu-dc01-212-2/b,dc1,6509 Core,ACML0000498,3/20/2013,3/20/2013,,,,,,
414,dc1-extsw-01,dc1,Ext,FDO1637P14Q,3/31/2012,3/31/2012,,,,,,
415,dc1-extsw-02,dc1,Ext,FDO1609R01E,3/31/2012,3/31/2012,,,,,,
416,dc1-d3-prod-10-5,dc1,,FDO1546P01J,3/31/2012,3/31/2012,,,,,,
417,pdu-dc01-212-2/a,dc1,6509 Core,ACMD0000388,3/20/2013,3/20/2013,,,,,,
418,dc1-d3-prod-10-3,dc1,,FDO1550Z1AU,3/31/2012,3/31/2012,,,,,,
419,con-dc01-109-1,dc1,console,520059001,4/4/2013,4/4/2013,,,,,,
420,dc1-d3-prod-10-4,dc1,,FDO1545K0JZ,3/31/2012,3/31/2012,,,,,,
421,pdu-dc01-211-2/b,dc1,6509 Core,ACML0000497,3/20/2013,3/20/2013,,,,,,
422,pdu-dc01-326-1/a,dc1,power,PBTX0000040,4/2/2012,4/2/2012,,Non Switched,,,,
423,nbu01-dc1,dc1,,BDL095066B,4/11/2012,4/11/2012,,,Solaris,,,
424,pdu-dc01-313-2/a,dc1,power,KDTG0000794,8/2/2013,8/2/2013,,,,,,
425,con-dc01-313-1,dc1,console,520146072,11/18/2013,11/18/2013,,,,,,
426,con-dc01-312-1,dc1,console,520086888,11/18/2013,11/18/2013,,,,,,
427,dc1-d3-prod-04-2,dc1,,FDO1545K0H7,1/4/2012,2/4/2012,,,,,,
428,dc1-d3-prod-05-5,dc1,tor switch,FDO1546P029,1/4/2012,2/4/2012,,,,,,
429,AT&TDataCenter,dc1,,400HolgerWay,,,,,,,,
430,con-dc01-323-1,dc1,console,520086906,12/10/2012,12/10/2012,,,,,,
431,con-dc01-315-1,dc1,console,520061729,10/25/2012,10/25/2012,,,,,,
432,dc1-d3-prod-05-7,dc1,tor switch,FDO1544K1M0,1/4/2012,2/4/2012,,,,,,
433,dc1-d3-prod-05-6,dc1,tor switch,FDO1545K0HG,1/4/2012,2/4/2012,,,,,,
434,pdu-dc01-313-1/a,dc1,power,KDTG0000790,11/19/2013,11/19/2013,,,,,,
435,netapp01a-dc1,dc1,storage,7.00002E+11,8/8/2013,8/8/2013,,,,,,
436,dc1-d3-prod-04-4,dc1,tor switch,FDO1545P0GD,1/4/2012,2/4/2012,,,,,,
437,dc1-d3-prod-05-1,dc1,,FDO1545K0GT,1/4/2012,2/4/2012,,,,,,
438,dc1-d3-prod-05-2,dc1,,FDO1544P1K2,1/4/2012,2/4/2012,,,,,,
439,dc1-d3-prod-04-1,dc1,tor switch,FDO1545K0HX,1/4/2012,2/4/2012,,,,,,
440,vmax-01-d09-dc1,dc1,storage,fnm00130702718,4/9/2013,4/9/2013,,,,,,
441,vmax-01-d06-dc1,dc1,storage,fnm00130702720,4/9/2013,4/9/2013,,,,,,
442,vmax-01-d07-dc1,dc1,storage,fnm00130702719,4/9/2013,4/9/2013,,,,,,
443,vmax-01-d05-dc1,dc1,storage,fnm00130702720,4/9/2013,4/9/2013,,,,,,
444,rpa05-dc1,dc1,recoverpoint,fc6rp125000239,4/3/2013,4/3/2013,,,,,,
445,rpa04-dc1,dc1,recoverpoint,fc6rp125000180,4/3/2013,4/3/2013,,,,,,
446,vmax-01-d11-dc1,dc1,storage,fnm00130702717,4/9/2013,4/9/2013,,,,,,
447,vmax-01-d12-dc1,dc1,storage,fnm00130702717,4/9/2013,4/9/2013,,,,,,
448,rpa01-dc1,dc1,recoverpoint,fc6rp125000107,4/3/2013,4/3/2013,,,,,,
449,vmax-01-d08-dc1,dc1,storage,fnm00130702719,4/9/2013,4/9/2013,,,,,,
450,vnx7500-01-spa-dc1,dc1,storage,APM00111104572,11/6/2012,11/6/2012,,,,,,
451,vnx7500-01-spb-dc1,dc1,storage,APM00111104572,11/6/2012,11/6/2012,,,,,,
452,engbuild3-uber-dc1,dc1,build,A1-24815,6/4/2013,6/4/2013,,,Centos,,,
453,emcswcore01-dc1,dc1,san,brcchq2526j00x,8/6/2013,8/6/2013,,,,,,
454,DC01-ASA-PROD-01(B),dc1,ASA,JMX1545X1F7,1/11/2012,1/11/2012,,,,,,
455,DC01-ASA-PROD-01(A),dc1,ASA,JMX1545X1F6,1/11/2012,1/11/2012,,,,,,
456,con-dc01-314-1,dc1,console,520027755,11/18/2013,11/18/2013,,,,,,
457,con-dc01-303-1,dc1,console,520146045,9/17/2013,9/17/2013,,,,,,
458,con-dc01-304-1,dc1,console,520146076,9/17/2013,9/17/2013,,,,,,
459,con-dc01-301-1,dc1,console,520146061,9/17/2013,9/17/2013,,,,,,
460,pdu-dc01-310-2/a,dc1,power,KDTG0000561,9/3/2013,9/3/2013,,,,,,
461,con-dc01-316-1,dc1,console,520061784,10/25/2012,10/25/2012,,,,,,
462,con-dc01-317-1,dc1,console,520061803,10/25/2012,10/25/2012,,,,,,
463,emcswcore02-dc1,dc1,san,brcchq2526j00y,8/6/2013,8/6/2013,,,,,,
464,pdu-dc01-316-2/a,dc1,power,KDTG0000061,10/25/2012,12/19/2012,,,,,,
465,pdu-dc01-317-1/a,dc1,power,KDTG0000057,10/25/2012,12/19/2012,,,,,,
466,pdu-dc01-315-2/b,dc1,power,ADTH0000016,10/25/2012,12/19/2012,,,,,,
467,pdu-dc01-316-1/a,dc1,power,KDTG0000045,10/25/2012,12/19/2012,,,,,,
468,pdu-dc01-316-1/b,dc1,power,ADTH0000017,10/25/2012,12/19/2012,,,,,,
469,pdu-dc01-316-2/b,dc1,power,ADTH0000015,10/25/2012,12/19/2012,,,,,,
470,pdu-dc01-315-2/a,dc1,power,KDTG0000064,10/25/2012,12/19/2012,,,,,,
471,pdu-dc01-317-2/b,dc1,power,ADTH0000020,10/25/2012,12/19/2012,,,,,,
472,rpa06-dc1,dc1,recoverpoint,fc6rp125000205,4/3/2013,4/3/2013,,,,,,
473,dd01-dc1,dc1,DataDomain,2fz15337069,4/9/2013,4/9/2013,,,,,,
474,rpa02-dc1,dc1,recoverpoint,fc6rp125000170,4/3/2013,4/3/2013,,,,,,
475,vmax-01-d10-dc1,dc1,storage,fnm00130702718,4/9/2013,4/9/2013,,,,,,
476,rpa03-dc1,dc1,recoverpoint,fc6rp125000230,4/3/2013,4/3/2013,,,,,,
477,pdu-dc01-317-1/b,dc1,power,ADTH0000019,10/25/2012,12/19/2012,,,,,,
478,pdu-dc01-315-1/a,dc1,power,KDTG0000034,10/25/2012,12/19/2012,,,,,,
479,pdu-dc01-317-2/a,dc1,power,KDTG0000037,10/25/2012,12/19/2012,,,,,,
480,IDF43-ATT-tx-rx,dc1,,res-100002,,,,,,,,
481,dc1-d3-prod-05-3,dc1,,FDO1545K0GY,1/4/2012,2/4/2012,,,,,,
482,dc1-d3-prod-05-4,dc1,,FDO1545P0GE,1/4/2012,2/4/2012,,,,,,
483,dc1-d3-prod-04-3,dc1,tor switch,FDO1545R0H5,1/4/2012,2/4/2012,,,,,,
484,mtamc01-dc1,dc1,mta mc,A1-23625,10/19/2012,10/19/2012,,,,,,
485,dc1-d3-gmon-1,dc1,Security,12372,3/20/2012,3/20/2012,,,,,,
486,con-dc01-302-1,dc1,console,520061711,10/9/2013,10/9/2013,,,,,,
487,pdu-dc01-110-1/a,dc1,power,KDTG0000798,8/2/2013,8/2/2013,,,,,,
488,pdu-dc01-326-1/b,dc1,power,PBTX0000040,4/2/2012,4/2/2012,,Non Switched,,,,
489,dc1-d3-prod-09-7,dc1,tor switch,FDO1550R1Z4,3/13/2012,3/13/2012,,,,,,
490,dc1-d3-prod-06-2,dc1,,FDO1551R1YU,3/7/2012,3/7/2012,,,,,,
491,dc1-d3-prod-09-5,dc1,tor switch,FDO1550K20V,3/13/2012,3/13/2012,,,,,,
492,pdu-dc01-102-2/b,dc1,,ACBB0000876,2/29/2012,2/29/2012,,,,,,
493,pdu-dc01-102-2/a,dc1,,PCAN0003022,2/29/2012,2/29/2012,,,ServTech CDU,6.1f,,
494,dc1-d3-prod-07-1,dc1,,FDO1550V23G,3/7/2012,3/7/2012,,,,,,
495,dc1-d3-prod-08-1,dc1,tor switch,FDO1536R166,3/7/2012,3/7/2012,,,,,,
496,dc1-d3-prod-09-6,dc1,tor switch,FDO1550K20C,3/13/2012,3/13/2012,,,,,,
497,dc1-d3-prod-06-1,dc1,,FDO1550V24K,3/7/2012,3/7/2012,,,,,,
498,dc1-d3-prod-07-4,dc1,,FDO1550K211,3/7/2012,3/7/2012,,,,,,
499,dc1-d3-prod-08-2,dc1,tor switch,FDO1510R0YY,3/7/2012,3/7/2012,,,,,,
500,dc1-d3-prod-09-3,dc1,tor switch,FDO1550P23F,3/13/2012,3/13/2012,,,,,,
501,dc1-d3-prod-07-2,dc1,,FDO1550V24V,3/7/2012,3/7/2012,,,,,,
502,dc1-d3-prod-06-4,dc1,,FDO1550P237,3/7/2012,3/7/2012,,,,,,
503,dc1-d3-prod-09-2,dc1,tor switch,FDO1550R28C,3/13/2012,3/13/2012,,,,,,
504,dc1-d3-prod-09-4,dc1,tor switch,FDO1536K144,3/13/2012,3/13/2012,,,,,,
505,dc1-d3-prod-09-1,dc1,tor switch,FDO1550V22J,3/13/2012,3/13/2012,,,,,,
506,dc1-d3-prod-09-8,dc1,tor switch,FDO1550Z18W,3/13/2012,3/13/2012,,,,,,
507,dc1-d3-prod-07-6,dc1,,FDO1551P1T5,3/7/2012,3/7/2012,,,,,,
508,dc1-d3-prod-07-3,dc1,,FDO1550Z19X,3/7/2012,3/7/2012,,,,,,
509,pdu-dc01-302-1/b,dc1,power,KDTH0000223,10/9/2013,10/9/2013,,,,,,
510,pdu-dc01-502-1/b,dc1,power,KDTH0000224,8/2/2013,8/2/2013,,,,,,
511,pdu-dc01-502-2/b,dc1,power,KDTH0000216,8/2/2013,8/2/2013,,,,,,
512,pdu-dc01-501-2/a,dc1,power,KDTG0000789,8/2/2013,8/2/2013,,,,,,
513,pdu-dc01-501-2/b,dc1,power,KDTH0000219,8/2/2013,8/2/2013,,,,,,
514,pdu-dc01-502-2/a,dc1,power,KDTG0000572,8/2/2013,8/2/2013,,,,,,
515,pdu-dc01-502-1/a,dc1,power,KDTG0000788,8/2/2013,8/2/2013,,,,,,
516,pdu-dc01-110-2/a,dc1,power,KDTG0000802,8/2/2013,8/2/2013,,,,,,
517,pdu-dc01-110-2/b,dc1,power,KDTH0000211,8/2/2013,8/2/2013,,,,,,
518,dc1-d3-prod-07-5,dc1,,FDO1550R29J,3/7/2012,3/7/2012,,,,,,
519,dc1-d3-prod-06-3,dc1,,FDO1551P1R7,3/7/2012,3/7/2012,,,,,,
520,datamountgw01-dc1,dc1,storage,A1-29396,10/18/2013,10/18/2013,,,TruNas,,,
521,pdu-dc01-302-1/a,dc1,power,KDTG0000801,10/9/2013,10/9/2013,,,,,,
522,datamount01-dc1,dc1,storage,A1-29397,10/18/2013,10/18/2013,,,TruNas,,,
523,nsfadm-uber,dc1,nfsadm,P1238100547,,,,,,,,
524,mta19-prod,dc1,mta,A1-14975,,,,,,,,
525,dc1-lb1-b,dc1,inbound loadbalancer,f5-vcvy-ogoy,,,,,,,,
526,DS14MKIIAT-01-dc1,dc1,SATA,SHU8976700412C7,,,,,,,,
527,dc1-lb1-a,dc1,inbound loadbalancer,f5-jebm-xgnj,,,,,,,,
528,acint,dc1,admin.dns.internal.m,P1237060387,,,,,,,,
529,RT7604-B,dc1,outbound router,FOX11240BCG,,,,,,,,
530,mta32-dc1,dc1,mta,A1-19308,9/13/2011,,,,,,,
531,mta31-dc1,dc1,mta,A1-17546,9/13/2011,,,,,,,
532,asars,dc1,admin.dns.internal.m,P1237060386,,,,,,,,
533,dc1-d4-dts-lb1,dc1,dts,bip232934s,,,,,,,,
534,RT7604-A,dc1,outbound router,FOX11240BCU,,,,,,,,
535,ADIC_i2k_robot,dc1,tape backup,203101592,,,,,,,,
536,DS14MKIIAT-02-dc1,dc1,SATA,SHU8976700412DB,,,,,,,,
537,handaxe,dc1,apache,P1236030831,,,,,,,,
538,axe,dc1,admin,P1236030346,,,,,,,,
539,halberd,dc1,www,P1236060448,,,,,,,,
540,admin02-prod,dc1,admin,P1239010595,,,,,,,,
541,sa01-netopia3347-00b-dc1,dc1,dsl router,1.42242E+11,,,,,,,,
542,storadmin03-dc1,dc1,admin - netapp,A1-17550,6/28/2011,,,,windows server,2008 enterprise,,
543,storadmin02-dc1,dc1,admin - EMC ECC Mana,A1-14464,3/10/2011,,,,windows server,2008 enterprise,,
544,storadmin01-dc1,dc1,admin - EMC,P1704002,,,,,windows server,2008 enterprise,,
545,quantumcrypt02,dc1,backup,9906425,,,,,,,,
546,nfs1-dc1,dc1,nfs,A1-15632,,,,,,,,
547,nfs2-dc1,dc1,nfs,A1-16944,,,,,,,,
548,dc01-rsa-02,dc1,Security,J2YP5P1,5/9/2011,,,,,,,
549,emcsw4-dc1,dc1,SAN switch,BRCALM0634D0BF,,,,,,,,
550,emcsw3-dc1,dc1,SAN switch,BRCALM0634D0CN,,,,,,,,
551,dc1-d3-core-2,dc1,core,FOX11230Q2M,,,,,,,,
552,RSA security app,dc1,security,47Q7PH1,,,,,,,,
553,dc1-sacs1113-a,dc1,uber,QCF1408007R,,,,,,,,
554,sj01-asa5510-oob,dc1,firewall,JMX1250L1ZG,,,,,,,,
555,con-dc01-212-1,dc1,OOB console,270100439,,,,,,,,
556,consw01-ri2,dc1,OOB switch,faa0437xomg,,,,,,,,
557,dc1-d3-core-1,dc1,core,FOX1225GNLP,,,,,,,,
558,qualysguard-dc1,dc1,security,1622109154,,,,,,,,
559,build01-dc1,dc1,"build,kickstart,dhcp",A1-15718,1/20/2011,,,,,,,
560,con-dc01-205-1,dc1,console,270095347,,,,,Avocent Linux,,,
561,dc1-d3-prod-01-5,dc1,tor switch,FDO13440FDN,,,,,,,,
562,SA08-ri2,dc1,utility,P1238100096,,,,,,,,
563,SA07-ri2,dc1,utility,P1238100097,,,,,,,,
564,SJ01-NPM-PRO,dc1,network monitoring,74L2W81,,,,,,,,
565,files03-prod,dc1,files,P1704266,,,,,,,,
566,dc01-vpn-01-1,dc1,vpn,JMX1421L1AL,7/26/2011,,,,,,,
567,rt3845-a,dc1,Cisco 3800 Router RT,FTX1005C0MJ,,,,,,,,
568,apacheops01-dc1,dc1,apache ops,A1-17561,2/28/2011,7/1/2013,,,,,,
569,abuse01-dc1,dc1,Abuse,P1238030388,6/21/2011,,,,,,,
570,nato,dc1,admin.nfs,P1236050036,,,,,,,,
571,mta20-dc1,dc1,mta,A1-23702,6/18/2013,6/18/2013,,,,,,
572,darpa,dc1,internal.DNS.master,P1236030084,,,,,,,,
573,dames,dc1,external.DNS,P1236030095,,,,,,,,
574,lamps,dc1,ldap,P1236030080,,,,,,,,
575,lars,dc1,ldap,P1236030082,,,,,,,,
576,ssh01-dc1,dc1,ssh,A1-19351,9/27/2011,,,,,,,
577,quantumcrypt01,dc1,backup,99d6684,,,,,,,,
578,apianalytics01-dc1,dc1,web api analytics,A1-16283,,,,,,,,
579,apisms01-dc1,dc1,web api sms,5qpxfn1,,,,,,,,
580,api02-dc1,dc1,web api,hppxfn1,,,,,,,,
581,api01-dc1,dc1,web api,46cwfn1,,,,,,,,
582,dc01-rsa-01,dc1,Security,CHFKXP1,4/15/2011,,,,,,,
583,pdu-dc01-209-1/a,dc1,power,PCAN0002836,9/29/2011,,,,swcdu,61f,,
584,con-dc01-209-1,dc1,console,520001327,6/23/2011,,,,Avocent Linux,,,
585,dc1-d3-prod-01-9,dc1,,FDO1508P0AA,5/25/2011,,,,,,,
586,con-dc01-204-1,dc1,console,270097421,,,,,Avocent Linux,,,
587,dc1-d3-prod-01-4,dc1,tor switch,FDO1233V0KL,,,,,,,,
588,206-kvm,dc1,kvm,9719BY0CB707500052,,,,,,,,
589,mta12-dc1,dc1,mta Ursa,A1-15755,6/14/2011,,,,,,,
590,mta14-dc1,dc1,mta Ursa,A1-19310,9/13/2011,,,,,,,
591,mta10-dc1,dc1,mta Ursa,A1-16346,6/14/2011,,,,,,,
592,mta08-dc1,dc1,mta Ursa,A1-19309,9/13/2011,,,,,,,
593,mta41-dc1,dc1,mta Orion,A1-17541,5/5/2011,,,,,,,
594,mta24-dc1,dc1,mta Orion,A1-17545,5/5/2011,,,,,,,
595,mta04-dc1,dc1,mta Ursa,A1-23569,6/14/2011,,,,,,,
596,mta26-dc1,dc1,mta Orion,A1-17592,5/5/2011,,,,,,,
597,mta02-dc1,dc1,mta Ursa,A1-23567,6/14/2011,,,,,,,
598,mta28-dc1,dc1,mta Orion,A1-17542,5/5/2011,,,,,,,
599,mta18-dc1,dc1,mta Orion,A1-14973,6/14/2011,,,,,,,
600,mta30-dc1,dc1,mta Orion,A1-14889,5/5/2011,,,,,,,
601,mta16-dc1,dc1,mta Ursa,A1-14887,6/14/2011,,,,,,,
602,IDF4-ATT-tx-rx,dc1,idf,res-100756,,,,,,,,
603,con-dc01-203-1,dc1,console,270095321,,,,,Avocent Linux,,,
604,dc1-d3-prod-01-3,dc1,tor switch,FDO1233V0KH,,,,,,,,
605,con-dc01-202-1,dc1,console,270096120,,,,,Avocent Linux,,,
606,dc1-d3-prod-01-2,dc1,tor switch,FDO1233V0K7,,,,,,,,
607,con-dc01-104-1,dc1,console,270336998,5/5/2011,,,,Avocent Linux,,,
608,dc1-d3-prod-03-3,dc1,,FD1503P03Q,5/5/2011,5/5/2011,,,,,,
609,dc1-d3-prod-03-4,dc1,,FDO1503R0NF,5/5/2011,,,,,,,
610,mta13-dc1,dc1,mta Ursa,A1-19307,9/13/2011,,,,,,,
611,mta09-dc1,dc1,mta Ursa,A1-16345,6/14/2011,,,,,,,
612,mta07-dc1,dc1,mta Ursa,A1-16291,6/14/2011,,,,,,,
613,mta03-dc1,dc1,mta Ursa,A1-23568,6/14/2011,,,,,,,
614,mta21-dc1,dc1,mta Orion,A1-17540,5/5/2011,,,,,,,
615,mta01-dc1,dc1,mta Ursa,A1-23566,6/14/2011,,,,,,,
616,mta23-dc1,dc1,mta Orion,A1-17589,5/5/2011,,,,,,,
617,mta25-dc1,dc1,mta Orion,A1-17547,5/5/2011,,,,,,,
618,mta17-dc1,dc1,mta Orion,A1-14974,6/14/2011,,,,,,,
619,mta27-dc1,dc1,mta Orion,A1-17543,5/5/2011,,,,,,,
620,mta15-dc1,dc1,mta Orion,A1-14888,6/14/2011,,,,,,,
621,mta29-dc1,dc1,mta Orion,A1-17544,5/5/2011,,,,,,,
622,mta11-dc1,dc1,mta Ursa,A1-16290,6/14/2011,,,,,,,
623,con-dc01-103-1,dc1,console,270337004,5/5/2011,,,,Avocent Linux,,,
624,dc1-d3-prod-03-2,dc1,,FDO1503Z0DX,5/5/2011,5/5/2011,,,,,,
625,dc1-d3-prod-03-1,dc1,,FDO1503P0KL,5/5/2011,5/5/2011,,,,,,
626,dv01-dc1,dc1,nfs,A1-18366,6/23/2011,11/1/2012,,,,,,
627,dc1-d3-prod-02-2,dc1,tor switch,FDO1503R043,6/21/2011,6/21/2011,,,,,,
628,nfs6-dc1,dc1,nfs,A1-18365,6/23/2011,,,,,,,
629,nfs8-dc1,dc1,nfs,A1-18369,10/21/2011,,,,,,,
630,mondb01-dc1,dc1,mon,A1-16280,10/13/2011,,,,,,,
631,con-dc01-101-1,dc1,console,520002154,9/29/2011,,,,Avocent Linux,,,
632,zabbixdb01-dc1,dc1,zabbix db,A1-17829,5/10/2011,,,,,,,
633,nfs5-dc1,dc1,nfs,A1-20814,2/23/2011,,,,,,,
634,bi-etl01-dc1,dc1,ETL BI,A1-18023,5/13/2011,,,,Redhat,5.6,,
635,dc1-d3-prod-02-1,dc1,tor switch,FDO1510Z0CV,6/21/2011,6/21/2011,,,,,,
636,con-dc01-208-1,dc1,console,520001275,6/23/2011,,,,Avocent Linux,,,
637,dc1-d3-prod-01-8,dc1,,FDO1503Z0E5,5/25/2011,,,,,,,
